osm_id,osm_type,osm_class,osm_class_type,display_name
335433,R,boundary,administrative,"Retzstadt, Verwaltungsgemeinschaft Zellingen, Landkreis Main-Spessart, Bayern, 97282, Deutschland"
3357660,R,boundary,postal_code,"79206, Breisach (Kernstadt), Hochstetten, Breisach am Rhein, VVG der Stadt Breisach am Rhein, Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, Deutschland"
3360467,R,boundary,postal_code,"88677, Möggenweiler, Markdorf, Verwaltungsverband Markdorf, Bodenseekreis, Baden-Württemberg, Deutschland"
336075,R,boundary,administrative,"Warszawa, województwo mazowieckie, Polska"
3360778,R,boundary,administrative,"Região Norte, Brasil"
336478,R,boundary,administrative,"Gössenheim, Verwaltungsgemeinschaft Gemünden a. Main, Landkreis Main-Spessart, Bayern, 97780, Deutschland"
336479,R,boundary,administrative,"Karlstadt, Landkreis Main-Spessart, Bayern, 97753, Deutschland"
3370039,R,boundary,administrative,"Wedel, Kreis Pinneberg, Schleswig-Holstein, 22880, Deutschland"
3372351,R,boundary,postal_code,"79183, Waldkirch (Kernstadt), Waldkirch, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, Deutschland"
3372369,R,boundary,postal_code,"79312, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, Deutschland"
3372453,R,boundary,administrative,"Porto, Portugal"
337282,R,boundary,administrative,"Lohr am Main, Landkreis Main-Spessart, Bayern, 97816, Deutschland"
3373299,R,boundary,postal_code,"72581, Buchhalde, Dettingen an der Erms, Landkreis Reutlingen, Baden-Württemberg, Deutschland"
3373762,R,boundary,postal_code,"78224, Singen (Hohentwiel), Verwaltungsgemeinschaft Singen (Hohentwiel), Landkreis Konstanz, Baden-Württemberg, Deutschland"
3374640,R,boundary,postal_code,"78532, Tuttlingen, Verwaltungsgemeinschaft Tuttlingen, Landkreis Tuttlingen, Baden-Württemberg, Deutschland"
3375353,R,boundary,postal_code,"71093, Weil, Weil im Schönbuch, Landkreis Böblingen, Baden-Württemberg, Deutschland"
3376965,R,boundary,postal_code,"77694, Sundheim, Kehl, Ortenaukreis, Baden-Württemberg, Deutschland"
3379695,R,boundary,postal_code,"26789, Heisfelde, Leer (Ostfriesland), Landkreis Leer, Niedersachsen, Deutschland"
3380888,R,boundary,postal_code,"41352, Pesch, Korschenbroich, Rhein-Kreis Neuss, Nordrhein-Westfalen, Deutschland"
3389340,R,boundary,postal_code,"45739, Oer, Oer-Erkenschwick, Kreis Recklinghausen, Nordrhein-Westfalen, Deutschland"
3390051,R,boundary,postal_code,"49451, Fladderlohausen, Holdorf, Landkreis Vechta, Niedersachsen, Deutschland"
339549,R,boundary,administrative,"Bilbao, Bizkaia, Euskadi, España"
340746,R,boundary,administrative,"Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España"
340797,R,boundary,administrative,"Santander, Cantabria, España"
3409918,R,boundary,administrative,"Dippoldiswalde, Sächsische Schweiz-Osterzgebirge, Sachsen, 01744, Deutschland"
341906,R,boundary,administrative,"大阪府, 日本"
344342,R,boundary,administrative,"Salamanca, Castilla y León, España"
345740,R,boundary,administrative,"Zaragoza, Aragón, España"
34719,R,boundary,administrative,"Graz, Steiermark, Österreich"
347950,R,boundary,administrative,"Barcelona, Barcelonès, Barcelona, Catalunya, España"
3486020,R,boundary,administrative,"Kajiado, Kenya"
3486289,R,boundary,administrative,"Kisumu, Kenya"
3490438,R,boundary,administrative,"Kole, Northern Region, Uganda"
349053,R,boundary,administrative,"Catalunya, España"
34914,R,boundary,administrative,"Helsinki, Helsingin seutukunta, Uusimaa, Manner-Suomi, Suomi / Finland"
3492709,R,boundary,administrative,"Nairobi, Kenya"
349344,R,boundary,administrative,"Gauteng, South Africa"
349390,R,boundary,administrative,"KwaZulu-Natal, South Africa"
349451,R,boundary,administrative,"Rieneck, Landkreis Main-Spessart, Bayern, 97794, Deutschland"
349547,R,boundary,administrative,"Limpopo, South Africa"
3495549,R,boundary,administrative,"Laikipia, Kenya"
3495553,R,boundary,administrative,"Meru, Kenya"
349556,R,boundary,administrative,"Mpumalanga, South Africa"
3498111,R,boundary,administrative,"Jinja, Uganda"
349933,R,boundary,administrative,"Obersinn, Verwaltungsgemeinschaft Burgsinn, Landkreis Main-Spessart, Bayern, 97791, Deutschland"
356749,R,boundary,administrative,"Markt Bibart, Scheinfeld (VGem), Landkreis Neustadt an der Aisch-Bad Windsheim, Bayern, 91477, Deutschland"
35738,R,boundary,administrative,"Toulouse, Haute-Garonne, Occitanie, France métropolitaine, France"
3577685,R,boundary,administrative,"Gurgaon, Haryana, India"
357794,R,boundary,administrative,"京都市, 京都府, 日本"
357968,R,boundary,administrative,"بلوچستان, پاکستان"
357995,R,boundary,administrative,"گلگت بلتستان, پاکستان"
358002,R,boundary,administrative,"وفاقی دارالحکومت اسلام آباد, پاکستان"
3582694,R,boundary,region,"Oberlausitz, Sachsen, Deutschland"
3586169,R,boundary,administrative,"Soomaaliland أرض الصومال, Soomaaliya الصومال"
3630439,R,boundary,administrative,Maroc ⵍⵎⵖⵔⵉⴱ المغرب
364110,R,boundary,administrative,Azərbaycan
365307,R,boundary,administrative,Malta
365331,R,boundary,administrative,Italia
365821,R,boundary,administrative,"Schwielowsee, Potsdam-Mittelmark, Brandenburg, 14548, Deutschland"
3681127,R,boundary,administrative,"Fernando de la Mora, Central, Región Oriental, Paraguay / Paraguái"
3696971,R,boundary,administrative,"Dormagen, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41539, Deutschland"
3698564,R,boundary,administrative,"Yobe, Nigeria"
3703236,R,boundary,administrative,"Jigawa, Nigeria"
3703394,R,boundary,administrative,"Jigawa, Babura, Jigawa, Nigeria"
3705576,R,boundary,administrative,"Walnut Creek, Contra Costa County, California, United States"
3706991,R,boundary,administrative,"Bungudu, Zamfara, Nigeria"
3709353,R,boundary,administrative,"Kaduna, Nigeria"
3710302,R,boundary,administrative,"Kano, Nigeria"
3710532,R,boundary,administrative,"Gwale, Kano, 700271, Nigeria"
3711481,R,boundary,administrative,"Katsina, Nigeria"
3711508,R,boundary,administrative,"Mashi, Katsina, Nigeria"
3711665,R,boundary,administrative,"Kafur, Katsina, Nigeria"
3715390,R,boundary,administrative,"Uyo, Akwa Ibom, 520101, Nigeria"
3716076,R,boundary,administrative,"Benue, Nigeria"
3716090,R,boundary,administrative,"Markurdi, Benue, Nigeria"
3716950,R,boundary,administrative,"Delta, Nigeria"
3717259,R,boundary,administrative,"Federal Capital Territory, Nigeria"
3717825,R,boundary,administrative,"Imo, Nigeria"
3718090,R,boundary,administrative,"Kwara, Nigeria"
3718182,R,boundary,administrative,"Lagos, Nigeria"
3718384,R,boundary,administrative,"Niger, Nigeria"
3718463,R,boundary,administrative,"Ogun, Nigeria"
3718720,R,boundary,administrative,"Osun, Nigeria"
3720358,R,boundary,administrative,"Adamawa, Nigeria"
3720422,R,boundary,administrative,"Gombe, Nigeria"
3720425,R,boundary,administrative,"Billiri, Gombe, Nigeria"
3720554,R,boundary,administrative,"Oyo, Nigeria"
3720611,R,boundary,administrative,"Plateau, Nigeria"
3720743,R,boundary,administrative,"Rivers, Nigeria"
3720765,R,boundary,administrative,"Port-Harcourt, Rivers, Nigeria"
3722233,R,boundary,administrative,"Bauchi, Nigeria"
37244,R,boundary,administrative,"Budapest, Közép-Magyarország, Magyarország"
3737586,R,boundary,administrative,"Barcelos, Braga, Portugal"
3739699,R,boundary,administrative,"Paracale, Camarines Norte, Bicol Region, 4605, Philippines"
374297,R,boundary,administrative,"Barth, Vorpommern-Rügen, Mecklenburg-Vorpommern, 18356, Deutschland"
3764541,R,boundary,administrative,"Bakı İnzibati Ərazisi, Azərbaycan"
3766483,R,boundary,administrative,"دبي, الإمارات العربية المتحدة"
3766486,R,boundary,administrative,"الشارقة, الإمارات العربية المتحدة"
377452,R,boundary,administrative,"Öhringen, Verwaltungsgemeinschaft Öhringen, Hohenlohekreis, Baden-Württemberg, 74613, Deutschland"
3775035,R,boundary,administrative,"Zanzibar زنجبار, Tanzania"
377733,R,boundary,administrative,"București, România"
380050,R,boundary,administrative,"Uzès, Nîmes, Gard, Occitanie, France métropolitaine, 30700, France"
382313,R,boundary,administrative,日本
382418,R,boundary,administrative,"Großenbrode, Oldenburg-Land, Kreis Ostholstein, Schleswig-Holstein, 23775, Deutschland"
383050,R,boundary,administrative,"Bremervörde, Landkreis Rotenburg (Wümme), Niedersachsen, 27432, Deutschland"
3832427,R,boundary,administrative,"Jabalpur, Ranjhi Tahsil, Jabalpur, Madhya Pradesh, India"
383592,R,boundary,administrative,"Oerlenbach, Landkreis Bad Kissingen, Bayern, 97714, Deutschland"
383698,R,boundary,administrative,"Bad Kissingen, Landkreis Bad Kissingen, Bayern, 97688, Deutschland"
3837606,R,boundary,administrative,"Dschang, Menoua, Ouest, Cameroun"
3837923,R,boundary,administrative,"Bafut, Mezam, Northwest, Cameroun"
3866463,R,boundary,administrative,"Temecula, Riverside County, California, United States"
387305,R,boundary,administrative,"Reichertshofen, Landkreis Pfaffenhofen an der Ilm, Bayern, 85084, Deutschland"
387411,R,boundary,administrative,"Unsleben, Heustreu (VGem), Landkreis Rhön-Grabfeld, Bayern, Deutschland"
387466,R,boundary,administrative,"Bad Neustadt an der Saale, Landkreis Rhön-Grabfeld, Bayern, Deutschland"
387469,R,boundary,administrative,"Niederlauer, Bad Neustadt an der Saale (VGem), Landkreis Rhön-Grabfeld, Bayern, Deutschland"
387529,R,boundary,administrative,"Bad Königshofen im Grabfeld, Landkreis Rhön-Grabfeld, Bayern, 97631, Deutschland"
387772,R,boundary,administrative,"Knetzgau, Landkreis Haßberge, Bayern, 97478, Deutschland"
388844,R,boundary,administrative,"Zeil am Main, Landkreis Haßberge, Bayern, 97475, Deutschland"
3899662,R,boundary,political,"Preston District, Coburg North, Melbourne, City of Darebin, Victoria, Australia"
3901809,R,boundary,administrative,"Vinod Nagar, Preet Vihar Tehsil, East Delhi, Delhi, India"
390788,R,boundary,administrative,"Kreßberg, Gemeindeverwaltungsverband Fichtenau, Landkreis Schwäbisch Hall, Baden-Württemberg, 74594, Deutschland"
390867,R,boundary,administrative,"British Columbia, Canada"
391186,R,boundary,administrative,"Alberta, Canada"
391196,R,boundary,administrative,"Newfoundland and Labrador, Canada"
393689,R,boundary,administrative,"Friedberg (Hessen), Wetteraukreis, Hessen, 61169, Deutschland"
394037,R,boundary,administrative,"Oxford, Oxfordshire, England, United Kingdom"
3955288,R,place,city,"Саратов, городской округ Саратов, Саратовская область, Приволжский федеральный округ, 410000, Россия"
396463,R,boundary,administrative,"Napa County, California, United States"
396466,R,boundary,administrative,"Orange County, California, United States"
396479,R,boundary,administrative,"Los Angeles County, California, United States"
396482,R,boundary,administrative,"San Diego County, California, United States"
396496,R,boundary,administrative,"San Luis Obispo County, California, United States"
396623,R,boundary,administrative,"Pollham, Bezirk Grieskirchen, Oberösterreich, 4710, Österreich"
396708,R,boundary,administrative,"Heuchelhof, Würzburg, Bayern, 97084, Deutschland"
396710,R,boundary,administrative,"Steinbachtal, Würzburg, Bayern, Deutschland"
396731,R,boundary,administrative,"Frauenland, Würzburg, Bayern, 97074, Deutschland"
396733,R,boundary,administrative,"Zellerau, Würzburg, Bayern, 97082, Deutschland"
396775,R,boundary,administrative,"Grombühl, Würzburg, Bayern, Deutschland"
397076,R,boundary,administrative,"Zwickau, Langenweißbach, Zwickau, Sachsen, 08134, Deutschland"
398021,R,boundary,administrative,"Stockholms kommun, Stockholms län, Sverige"
399906,R,boundary,administrative,"Turku, Turun seutukunta, Varsinais-Suomi, Manner-Suomi, Suomi / Finland"
4001207,R,boundary,police,"Sussex, England, United Kingdom"
401643,R,boundary,administrative,"Schorndorf, Vereinbarte Verwaltungsgemeinschaft der Stadt Schorndorf, Rems-Murr-Kreis, Baden-Württemberg, 73614, Deutschland"
401695,R,boundary,administrative,"Leutenbach, Gemeindeverwaltungsverband Winnenden, Rems-Murr-Kreis, Baden-Württemberg, 71397, Deutschland"
401778,R,boundary,administrative,"Wertheim, Main-Tauber-Kreis, Baden-Württemberg, 97877, Deutschland"
401805,R,boundary,administrative,"Werbach, Verwaltungsgemeinschaft Tauberbischofsheim, Main-Tauber-Kreis, Baden-Württemberg, Deutschland"
40217,R,boundary,administrative,"Salerno, Campania, Italia"
403747,R,boundary,administrative,"Aglasterhausen, Verwaltungsverband Kleiner Odenwald, Neckar-Odenwald-Kreis, Baden-Württemberg, 74858, Deutschland"
404159,R,boundary,administrative,"Bergen, Vestland, Norge"
40454,R,boundary,administrative,"Lei, Nuoro, Sardigna/Sardegna, 08010, Italia"
4047593,R,boundary,administrative,"Colombia, Norte, Huila, RAP (Especial) Central, Colombia"
40527,R,boundary,administrative,"Rumana/Romana, Sassari, Sardigna/Sardegna, 07010, Italia"
405289,R,boundary,administrative,"Marbach am Neckar, Gemeindeverwaltungsverband Marbach am Neckar, Landkreis Ludwigsburg, Baden-Württemberg, Deutschland"
405292,R,boundary,administrative,"Ludwigsburg, Landkreis Ludwigsburg, Baden-Württemberg, Deutschland"
405302,R,boundary,administrative,"Besigheim, Gemeindeverwaltungsverband Besigheim, Landkreis Ludwigsburg, Baden-Württemberg, 74354, Deutschland"
405304,R,boundary,administrative,"Gemmrigheim, Gemeindeverwaltungsverband Besigheim, Landkreis Ludwigsburg, Baden-Württemberg, 74376, Deutschland"
405309,R,boundary,administrative,"Freiberg am Neckar, Vereinbarte Verwaltungsgemeinschaft der Stadt Freiberg am Neckar, Landkreis Ludwigsburg, Baden-Württemberg, 71691, Deutschland"
405809,R,boundary,administrative,"Asperg, Landkreis Ludwigsburg, Baden-Württemberg, 71679, Deutschland"
405812,R,boundary,administrative,"Gerlingen, Landkreis Ludwigsburg, Baden-Württemberg, 70839, Deutschland"
405817,R,boundary,administrative,"Ditzingen, Landkreis Ludwigsburg, Baden-Württemberg, 71254, Deutschland"
406035,R,boundary,administrative,"Grimstad, Agder, Norge"
406091,R,boundary,administrative,"Oslo, Norge"
4062443,R,boundary,administrative,"Santiago de Querétaro, Municipio de Querétaro, Querétaro, México"
40789,R,boundary,administrative,"Montoro, Avellino, Campania, 83025, Italia"
409209,R,boundary,administrative,"Köpenick, Treptow-Köpenick, Berlin, Deutschland"
409764,R,boundary,administrative,"Almere, Flevoland, Nederland"
409863,R,boundary,administrative,"Groningen, Nederland"
4120759,R,boundary,administrative,"Biskra ⵜⵉⴱⴻⵙⴽⴻⵔⵜ بسكرة, Daïra Biskra, Biskra, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
412166,R,boundary,administrative,"Falkenberg, Lichtenberg, Berlin, 13057, Deutschland"
413539,R,boundary,administrative,"Idstein, Rheingau-Taunus-Kreis, Hessen, 65510, Deutschland"
4136816,R,boundary,administrative,"Ottawa, Eastern Ontario, Ontario, Canada"
4140368,R,boundary,administrative,"Amöneburg, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
4140383,R,boundary,administrative,"Kirchhain, Landkreis Marburg-Biedenkopf, Hessen, 35274, Deutschland"
4140554,R,boundary,administrative,"Stadtallendorf, Landkreis Marburg-Biedenkopf, Hessen, 35260, Deutschland"
414481,R,boundary,administrative,"Burgstädt, Mittelsachsen, Sachsen, 09217, Deutschland"
41485,R,boundary,administrative,"Roma, Roma Capitale, Lazio, Italia"
416357,R,boundary,administrative,"Meldorf, Mitteldithmarschen, Kreis Dithmarschen, Schleswig-Holstein, 25704, Deutschland"
416561,R,boundary,administrative,"Freiberg, Mittelsachsen, Sachsen, 09599, Deutschland"
417461,R,boundary,administrative,"Oberursel (Taunus), Hochtaunuskreis, Hessen, 61440, Deutschland"
